time,blocknumber,event,price,ETH_Pool,STETH_Pool,Volume
2021-04-11 20:00:00,12221002.0,AddLiquidity,0.9949613324483576,148625.57019185548,157652.1464874719,157.56076816955309
2021-04-11 21:00:00,12221296.0,AddLiquidity,0.9936730905768062,148733.06832138836,157727.52599878112,20.587345349526835
2021-04-11 22:00:00,12221571.0,RemoveLiquidityOne,0.9936806331519843,148745.06770538492,157727.52537947914,5.714610614517595
2021-04-11 23:00:00,12221858.0,AddLiquidity,0.9936134535027832,148631.7883655862,157727.52531496898,55.694273570037
2021-04-12 00:00:00,12222129.0,TokenExchange,0.994278293388858,148712.95511349323,157727.5190588075,51.01247298118459
2021-04-12 01:00:00,12222415.0,RemoveLiquidityOne,0.9940860483105192,149417.82442125262,157737.14865150867,89.70724318708092
2021-04-12 02:00:00,12222640.0,AddLiquidity,0.9939146823870217,149155.69582828146,157735.07320009204,176.9934125456396
2021-04-12 03:00:00,12222942.0,AddLiquidity,0.994278293388858,149451.83113864082,157728.98901360217,130.11809709441047
2021-04-12 04:00:00,12223187.0,RemoveLiquidityOne,0.9940469147872685,149465.8805977828,157724.91946120156,131.64654129490359
2021-04-12 05:00:00,12223450.0,AddLiquidity,0.9945654191984618,151270.9186598217,157727.24954728674,1047.7226706486852
2021-04-12 06:00:00,12223705.0,RemoveLiquidityOne,0.995364142121752,151543.45063581978,157739.66878561757,29.086720258647173
2021-04-12 07:00:00,12223924.0,TokenExchange,0.995944404848609,151539.80756600914,157739.66878561757,24.456538813322258
2021-04-12 08:00:00,12224260.0,AddLiquidity,0.9959026107568584,151501.66859030936,157803.40162120492,10.27041092132848
2021-04-12 09:00:00,12224566.0,AddLiquidity,0.995487507969216,151835.2993549753,157809.7597502232,26.501979382202855
2021-04-12 10:00:00,12224791.0,AddLiquidity,0.9962655023544664,152117.11322050306,157817.94531713694,8.169746555527848
2021-04-12 11:00:00,12224791.0,AddLiquidity,0.9962655023544664,,,0.0
2021-04-12 12:00:00,12225266.0,AddLiquidity,0.9956424845427546,152127.31316064895,157858.10153851312,5.73714316373377
2021-04-12 13:00:00,12225611.0,AddLiquidity,0.9955593511238789,151994.9649254361,157868.06182633885,86.61152063937149
2021-04-12 14:00:00,12225904.0,AddLiquidity,0.9955540653351991,152000.96592312504,157868.06152004944,18.128578275574878
2021-04-12 15:00:00,12225904.0,AddLiquidity,0.9955540653351991,,,0.0
2021-04-12 16:00:00,12226275.0,AddLiquidity,0.9961607650754442,152081.6860831585,157890.92039803704,11.007596636007838
2021-04-12 17:00:00,12226535.0,AddLiquidity,0.996225150167974,152127.77406608014,157891.90681471792,0.9850860815668518
2021-04-12 18:00:00,12226950.0,AddLiquidity,0.9965245838147878,152626.76767007087,157892.86755177774,11.172345106660739
2021-04-12 19:00:00,12227221.0,TokenExchange,1.0002654153945176,174086.5820398978,173312.54575733756,11995.505506889362
2021-04-12 20:00:00,12227311.0,RemoveLiquidityOne,0.999051858915624,174587.54695022033,173811.24887602788,676.1708481610405
2021-04-12 21:00:00,12227837.0,AddLiquidity,0.9989249146320816,174067.15525063343,174185.84095645513,216.50530284349804
2021-04-12 22:00:00,12227997.0,AddLiquidity,0.9989582417413941,174118.1526998264,174185.83840552403,12.378511094301352
2021-04-12 23:00:00,12228353.0,RemoveLiquidityImbalance,0.999538231207933,174148.15119957348,174185.83690522987,2.4755599773539125
2021-04-13 00:00:00,12228616.0,RemoveLiquidityOne,0.9989675920782612,174129.87484286356,174185.8337183634,17.43630533559127
2021-04-13 01:00:00,12228853.0,AddLiquidity,0.9988629841221826,173987.68000403224,174249.83003925136,106.01609195486468
2021-04-13 02:00:00,12228941.0,AddLiquidity,0.9988615456467581,173988.80483884944,174249.82998296063,4.437062902935467
2021-04-13 03:00:00,12229447.0,TokenExchange,1.000239568675314,173945.32521360874,174255.02110084015,31.899104728892645
2021-04-13 04:00:00,12229699.0,TokenExchange,0.9994367613378188,,,5.4211688186642375
2021-04-13 05:00:00,12229794.0,AddLiquidity,0.9985444717846311,173445.7193984097,174259.98073707017,311.0822302606622
2021-04-13 06:00:00,12230026.0,AddLiquidity,0.9994367613378188,173562.371629349,174259.9748893487,0.0
2021-04-13 07:00:00,12230367.0,RemoveLiquidityOne,0.9986336550756344,173561.86417360976,174260.982864294,3.5381599888192854
2021-04-13 08:00:00,12230367.0,RemoveLiquidityOne,0.9986336550756344,,,0.0
2021-04-13 09:00:00,12230367.0,RemoveLiquidityOne,0.9986336550756344,,,0.0
2021-04-13 10:00:00,12231167.0,AddLiquidity,0.9986168210646066,173553.72221054032,174264.02501630096,26.59825644845978
2021-04-13 11:00:00,12231360.0,AddLiquidity,0.9986457640304665,173586.59667196675,174264.0226360229,8.33772327925008
2021-04-13 12:00:00,12231885.0,RemoveLiquidityOne,0.9986131435507606,173563.56723485663,174299.5891177463,18.752138549452596
2021-04-13 13:00:00,12232058.0,AddLiquidity,0.9985930586304522,173560.48864997274,174335.1062175125,16.151996957686062
2021-04-13 14:00:00,12232058.0,AddLiquidity,0.9985930586304522,,,0.0
2021-04-13 15:00:00,12232560.0,AddLiquidity,0.9985736694115447,173570.48814896002,174335.10571629822,52.077793306861615
2021-04-13 16:00:00,12232872.0,RemoveLiquidityImbalance,0.9992061295573592,173700.48163624055,174335.09920119744,12.396461467655774
2021-04-13 17:00:00,12233156.0,RemoveLiquidityOne,0.9985335171369321,180873.6421743443,180001.82657763717,5269.896661631243
2021-04-13 18:00:00,12233365.0,AddLiquidity,1.0000543093531715,177239.59623106415,180001.82638278825,1.926306452879142
2021-04-13 19:00:00,12233744.0,TokenExchange,0.998196105616136,177248.59617783118,180001.82552835273,14.01889431206916
2021-04-13 20:00:00,12234046.0,AddLiquidity,0.9976439891943577,177335.57089822053,180001.8465164155,12.990168085201578
2021-04-13 21:00:00,12234086.0,AddLiquidity,0.9996493755451119,177341.57059618534,180001.8462139707,4.914818174642254
2021-04-13 22:00:00,12234438.0,RemoveLiquidityOne,0.9995402664231485,177141.56003256785,180011.8356354743,1.9791808086909104
2021-04-13 23:00:00,12234835.0,RemoveLiquidityOne,0.9975223307431365,177109.9332461597,180009.3443218314,40.47491297741944
2021-04-14 00:00:00,12234905.0,AddLiquidity,0.9975172124296351,177094.54115171346,180009.3443218314,2.244044910038832
2021-04-14 01:00:00,12235289.0,RemoveLiquidityOne,0.9962541699580222,175150.99361950357,180019.30633078856,1479.6145057488459
2021-04-14 02:00:00,12235289.0,RemoveLiquidityOne,0.9962541699580222,,,0.0
2021-04-14 03:00:00,12235813.0,TokenExchange,0.9965730495226528,174143.61799034034,180019.30633078856,14.486938920934593
2021-04-14 04:00:00,12235813.0,TokenExchange,0.9965730495226528,,,0.0
2021-04-14 05:00:00,12236485.0,TokenExchange,0.9966686559684672,174106.85587681294,180027.8280458072,11.360173273903714
2021-04-14 06:00:00,12236676.0,AddLiquidity,0.9966616669993792,174296.9178180726,180040.98675628498,9.978379837285125
2021-04-14 07:00:00,12236999.0,AddLiquidity,0.9967012936083842,174386.81407208348,180072.04453706185,43.35213889952309
2021-04-14 08:00:00,12236999.0,AddLiquidity,0.9967012936083842,,,0.0
2021-04-14 09:00:00,12237493.0,TokenExchange,0.9966861959286482,,,12.105281412883057
2021-04-14 10:00:00,12237799.0,RemoveLiquidityOne,0.9960872834930644,174397.9517006113,180084.18882132426,6.44838022472149
2021-04-14 11:00:00,12238016.0,AddLiquidity,0.9966451495855436,174485.06390150206,180095.8918061668,94.5322500475979
2021-04-14 12:00:00,12238298.0,AddLiquidity,0.9961050080213791,174479.67495509036,180134.90572791983,26.829963434612385
2021-04-14 13:00:00,12238617.0,AddLiquidity,0.9960988543390142,174484.67470146582,180134.90547355884,19.582356150974256
2021-04-14 14:00:00,12238756.0,AddLiquidity,0.9967062473312716,174523.67272321123,180134.90348958274,0.0
2021-04-14 15:00:00,12238937.0,RemoveLiquidityOne,0.9961245736884513,174529.92311933992,180144.24724762866,6.092912430030835
2021-04-14 16:00:00,12239403.0,TokenExchange,0.996716170491268,174516.98989004156,180145.0511115726,8.047171047727222
2021-04-14 17:00:00,12239525.0,AddLiquidity,0.9961064698378758,174511.74239445422,180152.32082705302,15.06300996744219
2021-04-14 18:00:00,12239924.0,RemoveLiquidityOne,0.9961368979511419,174566.43961999848,180152.3180445992,23.52724462469738
2021-04-14 19:00:00,12240133.0,AddLiquidity,0.996716170491268,174544.28395198684,180152.3180445992,0.0
2021-04-14 20:00:00,12240467.0,RemoveLiquidityOne,0.9960221413414914,174395.27538595954,180210.77552118737,109.49221833761602
2021-04-14 21:00:00,12240730.0,RemoveLiquidityOne,0.9956905321279225,173756.85672228568,180210.76904686625,256.8660042175502
2021-04-14 22:00:00,12240845.0,TokenExchange,0.9962509499550638,,,70.60539272739973
2021-04-14 23:00:00,12241268.0,RemoveLiquidityOne,0.9954484271731777,173400.3246517337,180281.63656740516,148.19477142053603
2021-04-15 00:00:00,12241479.0,TokenExchange,0.996842143980373,173316.9550630197,180281.63656740516,38.197760656310344
2021-04-15 01:00:00,12241809.0,RemoveLiquidityOne,0.9953940246134576,173353.36645887798,180255.7499502079,135.12374397775073
2021-04-15 02:00:00,12242045.0,RemoveLiquidityOne,0.9953459703306994,173141.28585191388,180255.74776535135,27.643224523304813
2021-04-15 03:00:00,12242280.0,AddLiquidity,0.996842143980373,167073.20865540655,180262.7367987764,3265.1232842162885
2021-04-15 04:00:00,12242640.0,RemoveLiquidityOne,0.9921356309646232,167223.1955571462,180350.50279813397,22.396311161292658
2021-04-15 05:00:00,12242884.0,RemoveLiquidityOne,0.9919448446343913,166895.53214665785,180348.7947631943,209.681342700897
2021-04-15 06:00:00,12243067.0,RemoveLiquidityOne,0.9919099747686105,166803.0177544506,180348.7947631943,18.035745948728387
2021-04-15 07:00:00,12243318.0,RemoveLiquidityImbalance,0.9934357134701848,166747.6730957492,180348.7947631943,10.336506636602842
